"text","id"
"26 years ago today, Bucky Barnes assassinated Howard and Maria Stark. @Iron_Man @Avengers @CaptainAmerica @Marvel‚Ä¶ https://t.co/yqBFMPs5fT",213
"@Marvel @Iron_Man  @CaptainAmerica                   Mission Report: December 16th, 1991",214
"RT @CaptainAmerica: .@DisneyCruise debuts Marvel Day at Sea on select NYC cruises this fall. Watch as Stan Lee makes the call! Info: https:‚Ä¶",215
"#100M views of #AvengersInfinityWarTrailer #AvengersInfinityWar @Avengers I'm hyped @Iron_Man @CaptainAmerica‚Ä¶ https://t.co/7lrMPZO9zg",216
"I know, Cap. I‚Äôm just that awesome. #captainamerica @CaptainAmerica https://t.co/svy42Liul6",217
"RT @CaptainAmerica: Get Marvel's #CaptainAmericaCivilWar now on Blu-ray &amp; Digital HD: https://t.co/UGDzlbJEXY https://t.co/HlXEGbaSTR",218
"Found this beautiful fan art on pinterest @CaptainAmerica @chrisevans (courtesy https://t.co/6QxbIp0VXQ) https://t.co/rZOS7EbOTq",219
"#NowPlaying Do That To Me One More Time by @CaptainAmerica #Listen at https://t.co/WLGeNBZb3Q https://t.co/a4oSy6Rx6W",220
"RT @HamillHimself: The geeking-out was mutual #SebastianStan You crushed it in @CaptainAmerica! We need to talk metal-appendages, son. http‚Ä¶",221
"I can't believe @CaptainAmerica changed his avatar to actually Steve bsbsnsnanana",222
"@MarvelDcHeros @ChrisEvans @Marvel @Avengers @AvengersAcademy @CaptainAmerica @MarvelUK @MarvelStudios @marvel_jp H‚Ä¶ https://t.co/YeQcADA9Et",223
"@MarvelStudios @ChrisEvans @RobertDowneyJr @CaptainAmerica 
Only one sentence! ''Mission report December 16 1991''.‚Ä¶ https://t.co/lmM1fF4PmY",224
"RT @CaptainAmerica: The impossibilities are endless. Bring home Marvel Studios‚Äô #DoctorStrange on Digital HD TODAY: https://t.co/uBWMEKbLSk‚Ä¶",225
"@punchdrunk_mma @MarvelDcHeros @DeVilbissPeter @ChrisEvans @Marvel @Avengers @AvengersAcademy @CaptainAmerica‚Ä¶ https://t.co/vYVC1Wk17b",226
"RT @CaptainAmerica: @Its_Alfon Are you sure you made the right choice? Find out in theaters. https://t.co/diLx1L4NuS",227
"RT @CaptainAmerica: Get Marvel's #CaptainAmericaCivilWar now on Blu-ray &amp; Digital HD: https://t.co/UGDzlbJEXY https://t.co/HlXEGbaSTR",228
"This means being @CaptainAmerica. https://t.co/9sKdLsDZY4",229
"@AvengersStation @KyleGottYouTube @ChrisEvans was born to be @CaptainAmerica! Ì†ºÌ∑∫Ì†ºÌ∑∏",230
"@ancargardav @CaptainAmerica Team Stark Ì†ΩÌ≤úÌ†æÌ¥® https://t.co/eH9Tm1cH53",231
"RT @CaptainAmerica: Check out the lighter side of #CaptainAmericaCivilWar with this blooper reel! Cap Warning: Language. https://t.co/5Yj2c‚Ä¶",232
"@CoolerMaster  #CMPSUContest ***SPOILERS for @CaptainAmerica Civil War***. I put a lot more effort into this than I‚Ä¶ https://t.co/9LG9zvAUDL",233
"I¬¥m CryingÌ†ΩÌ∏¢ #CaptainAmerica #Marvel #Steggy #AgentCarter @Marvel @MarvelStudios @CaptainAmerica @ChrisEvans https://t.co/MVlWylaZtQ",234
"Whoop! On to color now! @ChrisEvans @MarvelStudios @CaptainAmerica https://t.co/SRZGsX7Rgb",235
"RT @_GabyRguezM: tell him to answer me please! Ì†ΩÌπè @CaptainAmerica @Iron_Man @RobertDowneyJr  @ChrisEvans https://t.co/z5nAKme9vy",236
"tell him to answer me please! Ì†ΩÌπè @CaptainAmerica @Iron_Man @RobertDowneyJr  @ChrisEvans https://t.co/z5nAKme9vy",237
".@CaptainAmerica I stand with #TeamCap. #TweetMe https://t.co/ILv7CqRnUR",238
".@CaptainAmerica I stand with #TeamCap. #TweetMe .
https://t.co/19R9YKDHLR",239
".@CaptainAmerica I stand with #TeamCap. #TweetMe https://t.co/19R9YKDHLR",240
"Sketch of @CaptainAmerica . #Marvel #MakeMarvelGreatAgain #Legacy #comicbooks #fanart #CaptainAmerica‚Ä¶ https://t.co/kVfoHxHSa3",241
"@Avengers @CaptainAmerica OMFG OMFG",242
"RT @CaptainAmerica: Get Marvel's #CaptainAmericaCivilWar now on Blu-ray &amp; Digital HD: https://t.co/UGDzlbJEXY https://t.co/HlXEGbaSTR",243
"@beyondskyline17 @Variety @CaptainAmerica @AMCTheatres No guilt about it! This was a very entertaining movie.",244
"#HOUSTON: #BeyondSkyline, which @Variety calls, ""fast-paced and colorful"" and ""a solid guilty pleasure"" starring‚Ä¶ https://t.co/OTrj4wa5qf",245
"RT @beyondskyline17: #WashingtonDC: #BeyondSkyline starring #FrankGrillo (@CaptainAmerica) is showing today at 1:25p &amp; 7:35p TODAY at @AMCT‚Ä¶",246
"#WashingtonDC: #BeyondSkyline starring #FrankGrillo (@CaptainAmerica) is showing today at 1:25p &amp; 7:35p TODAY at‚Ä¶ https://t.co/D46nRmnCbq",247
"No, Ì†ΩÌ±â @CaptainAmerica that's the CPT.",248
"RT @CaptainAmerica: @OpTheHoly1 Are you sure you made the right choice? Find out in theaters. https://t.co/NFMNIJf8WB",249
"RT @SaifAMH: Should I Assemble a new Avengers team? @thorofficial @Iron_Man @CaptainAmerica @Avengers https://t.co/ifoqPzraO6",250
"RT @NYPDBklynNorth: #Breaking PO Korycki Aka @CaptainAmerica  wrapping a very special gift for a very special child that he will personally‚Ä¶",251
"Should I Assemble a new Avengers team? @thorofficial @Iron_Man @CaptainAmerica @Avengers https://t.co/ifoqPzraO6",252
"#BlackPanther looks so FKN sick! I can't wait to see it! @MarvelStudios @theblackpanther @Avengers @thorofficial‚Ä¶ https://t.co/a2HYsfVT8k",253
"RT @THR: The @CaptainAmerica actor, @ChrisEvans, invited the boy to the premiere of the upcoming @Avengers' installment, #InfinityWar https‚Ä¶",254
"Note that @CorieWhalen is a genuine advocate for #liberty &amp; @ChrisEvans is literally a FAKE champion of liberty‚Ä¶ https://t.co/fy4Fe3LmUA",255
"RT @punchdrunk_mma: @MarvelDcHeros @DeVilbissPeter @ChrisEvans @Marvel @Avengers @AvengersAcademy @CaptainAmerica @MarvelUK @MarvelStudios‚Ä¶",256
"#MyThreeCelebDinnerWouldBe Peyton #Manning, @SenSanders &amp; @CaptainAmerica (@ChrisEvans). We're eating at @BWWings.",257
"@MarvelDcHeros @DeVilbissPeter @ChrisEvans @Marvel @Avengers @AvengersAcademy @CaptainAmerica @MarvelUK‚Ä¶ https://t.co/B2BHiFVuvQ",258
"Disney buying Fox =(@XMenMovies + @deadpoolmovie) +( @Marvel Cinematic Universe) ?? Ì†ΩÌ∏±
@WolverineMovie  with‚Ä¶ https://t.co/fVQaKqqMwZ",259
"On Sunday my Mom &amp; I sat next to a dead ringer for @GalGadot dressed as #TheFlash at the @justiceleaguewb panel‚Ä¶ https://t.co/EcxCGIKygX",260
"#NowPlaying on #70vibefm: Mind Your Love by @CaptainAmerica - Get RadioApp: https://t.co/obxmSko6CP https://t.co/XvB4YjVnFx",261
"Are @TheChiefBobbyT and @PaulKennedyFOX wearing a @CaptainAmerica pin, @FOXSportsFL?",262
"@ellathrashhher @ChrisEvans @CaptainAmerica @Marvel Looks amazing :-)",263
"This is handmade! How cool is that! Made out of aluminum and heavy enough to feel like the real deal Ì†ºÌ∑∫Ì†ºÌ∑≤ @ChrisEvans‚Ä¶ https://t.co/8TopaCzQBE",264
"RT @JessieLucid: New @CaptainAmerica drawing by Jessie Lucid. How about some surrealism @ChrisEvans? @Marvel #infinitywar #thewintersoldier‚Ä¶",265
"@ChrisEvans @CaptainAmerica Do you like my CGI shield replica? #Marvel #CGI https://t.co/4pJ7mlvXG3",266
"Date niiiight with my love @CHIEFTOMMEH!! Eating #Panchos and watching @CaptainAmerica Civil War!!!! #DateNight https://t.co/4EVEAa56KK",267
"I know view been all up in your faces with @Marvel today and this'll be the last of it I swear but, with the‚Ä¶ https://t.co/e64eKTJ4Ea",268
"Thought this was pretty funny @CaptainAmerica @ChrisEvans @Marvel @MarvelStudios maybe one day... a little secret i‚Ä¶ https://t.co/gj1vAzgn2G",269
"@PrismIris @CaptainAmerica Thank you!",270
"@Bloodmoneymat @CaptainAmerica ""Thats some cringe""",271
"RT @NYPDBklynNorth: #Breaking PO Korycki Aka @CaptainAmerica  wrapping a very special gift for a very special child that he will personally‚Ä¶",272
"RT @NYPDBklynNorth: #Breaking PO Korycki Aka @CaptainAmerica  wrapping a very special gift for a very special child that he will personally‚Ä¶",273
"#Breaking PO Korycki Aka @CaptainAmerica  wrapping a very special gift for a very special child that he will person‚Ä¶ https://t.co/twPLACx7UD",274
"@CaptainAmerica 
he is fictional character and actor who plays him https://t.co/YBbZp1BTuh",275
"It‚Äôs now easy to find products availability on mapprr.  #mapprr #stoproamingstartsearching #CaptainAmerica #marvel‚Ä¶ https://t.co/3caxseJEe7",276
"RT @THR: The @CaptainAmerica actor, @ChrisEvans, invited the boy to the premiere of the upcoming @Avengers' installment, #InfinityWar https‚Ä¶",277
"@ChrisEvans okay, every quiz I take says you/your portrayal of @CaptainAmerica are my soulmate, so we need to just‚Ä¶ https://t.co/uElkZVMXVV",278
"@Disney buys @20thcenturyfox for $52.4 billion which means @XMenMovies @deadpoolmovie #Fantastic4 are back with‚Ä¶ https://t.co/bXjLUIN9Kt",279
"@ChrisEvans @CaptainAmerica welcomes @deadpoolmovie @XMenMovies sooooooo happy!!!! https://t.co/hEDElZ19dC",280
"Yo, @Marvel! You better not kill Captain America now that Deadpool, X-Men and Fantastic Four are finally home.‚Ä¶ https://t.co/YlGTRqIhla",281
"RT @CaptainAmerica: @hvdgins Are you sure you made the right choice? Find out in theaters. https://t.co/e89VAHxec2",282
"@RWPUSA @JuddApatow Sounds like the plot from @Marvel @CaptainAmerica Winter Soldier. Politicians can‚Äôt even be original. @ChrisEvans",283
"#tbt to 30+ years ago. Still repping @CaptainAmerica and @Marvel while trying to pretend I‚Äôm not on vacation with t‚Ä¶ https://t.co/kutXPMwkU5",284
"Bitchass @CaptainAmerica  @Iron_Man  should whooped your hoe ass https://t.co/wttlnbSeOD",285
"RT @CaptainAmerica: @AD0RKABLJP Are you sure you made the right choice? Find out in theaters. https://t.co/GYOr4SzlhZ",286
".@CaptainAmerica, meet #Wolverine. Wolvey, Cap. https://t.co/EzCJzQq1OS via @CNET",287
"Ì†ΩÌ∏Ç Ì†ΩÌ∏Ç Ì†ΩÌ∏Ç Ì†ΩÌ∏Ç Ì†ΩÌ∏Ç Ì†ΩÌ∏Ç Ì†ΩÌ∏Ç Ì†ΩÌ∏Ç Ì†ΩÌ∏Ç Ì†ΩÌ∏Ç Ì†ΩÌ∏Ç Ì†ΩÌ∏Ç Ì†ΩÌ∏Ç @CaptainAmerica @ChrisEvans is now captain of @Starbucks  I petition for this! Lol https://t.co/hTCgp1bkab",288
"@WaltDisneyCo acquisition of fox opens a plethora of new possibilities!! #Wolverine &amp; @CaptainAmerica going on an a‚Ä¶ https://t.co/2GEcXK0lk5",289
"#RingRust @WWE Hall of Famer &amp; #Raw General Manager @RealKurtAngle Debuts New @CaptainAmerica Ring Gear https://t.co/kM55iP2Uqw",290
"My favourite super #hero @MarvelStudios @ChrisEvans @Avengers @CaptainAmerica Ì†ΩÌ≤™ https://t.co/9DsiCep3GK",291
"@TheMarvelvsDC Damn. Tough call. Maybe @ChrisEvans as @CaptainAmerica Ì†ºÌ∑∫Ì†ºÌ∑∏?",292
".@CaptainAmerica I stand with #TeamCap. #TweetMe
https://t.co/1L6lOiyUjg",293
"Drew a Christmas card for my niece who loves @CaptainAmerica Ì†ºÌæÑÌ†ºÌæÖÌ†ºÌøº@ChrisEvans https://t.co/OLyAB2wpXY",294
"My little Penelope Lane be looking like a mix between Captain America and Bucky, in jelly shoes.  @CaptainAmerica‚Ä¶ https://t.co/lStrkeGmL0",295
"RT @NYPDBklynNorth: Meet @CaptainAmerica. He‚Äôs looking forward to putting smiles on the children‚Äôs faces tomorrow #hospitalsvisits https://‚Ä¶",296
"RT @NYPDBklynNorth: Meet @CaptainAmerica. He‚Äôs looking forward to putting smiles on the children‚Äôs faces tomorrow #hospitalsvisits https://‚Ä¶",297
"RT @theenc1: How cool is this #CaptainAmerica fan/shield???

#Marvel @Marvel @Marvel  @CaptainAmerica http://t.co/Kr3GoblaSR",298
"Peggy is amazing! @AgentCarterTV is so good so far! 
#Marvel #AgentCarter #CaptainAmerica @CaptainAmerica @Marvel",299
"RT @NYPDBklynNorth: Meet @CaptainAmerica. He‚Äôs looking forward to putting smiles on the children‚Äôs faces tomorrow #hospitalsvisits https://‚Ä¶",300
"Finished Captain @CaptainAmerica The First Avenger. I am crying so much!
1 down, 37 to go in my Fortnight Challenge‚Ä¶ https://t.co/bz1p5ERY3S",301
"RT @NYPDBklynNorth: Meet @CaptainAmerica. He‚Äôs looking forward to putting smiles on the children‚Äôs faces tomorrow #hospitalsvisits https://‚Ä¶",302
"RT @NYPDBklynNorth: Meet @CaptainAmerica. He‚Äôs looking forward to putting smiles on the children‚Äôs faces tomorrow #hospitalsvisits https://‚Ä¶",303
"RT @CaptainAmerica: @KingTHiddy Are you sure you made the right choice? Find out in theaters. https://t.co/r49WSU7gD4",304
"Meet @CaptainAmerica. He‚Äôs looking forward to putting smiles on the children‚Äôs faces tomorrow #hospitalsvisits https://t.co/UL4ykUNK5t",305
"Bucky: What happened to you?
Steve: I joined the army.
#CaptainAmerica @CaptainAmerica",306
"That amazing moment when #SteveRogers read the words ""1A"" on the form. #CaptainAmerica @CaptainAmerica @Marvel",307
"@debbiesideris @Pghrules1010 @GDouglasJones @AdamaEsq @SpockResists @ProudResister @BeSeriousUSA @CaptainAmerica‚Ä¶ https://t.co/WG1kmjbE2z",308
"RT @CaptainAmerica: @swiftieVEVO Are you sure you made the right choice? Find out in theaters. https://t.co/r0GnLoeuNz",309
"RT @CaptainAmerica: @swiftieVEVO Are you sure you made the right choice? Find out in theaters. https://t.co/Tsv3yNPTJR",310
"RT @HamillHimself: The geeking-out was mutual #SebastianStan You crushed it in @CaptainAmerica! We need to talk metal-appendages, son. http‚Ä¶",311
"RT @CaptainAmerica: @momsenation Are you sure you made the right choice? Find out in theaters. https://t.co/FO2NBDVkpi",312
"@SamuelLanzaro @Avengers @CaptainAmerica @ChrisEvans lol YES! omg were going to go insane",313
"@SheehanOCS @AaronRodgers12 @packers I did the same with a custom request for @CaptainAmerica /@ChrisEvans holding‚Ä¶ https://t.co/bkT2w7QHTl",314
"@ChrisEvans Yes, Because your struggle in 2017 was so extreme.  Compared to poor individuals in places like North K‚Ä¶ https://t.co/VgVZtnsfWK",315
"@debbiesideris @GDouglasJones @AdamaEsq @SpockResists @ProudResister @BeSeriousUSA @CaptainAmerica @77CaptainMarvel‚Ä¶ https://t.co/9CwUvW2OQO",316
"@debbiesideris @GDouglasJones @AdamaEsq @SpockResists @ProudResister @BeSeriousUSA @CaptainAmerica @77CaptainMarvel‚Ä¶ https://t.co/ycL1sEWIoP",317
"@LoriDeForest62 @GDouglasJones @AdamaEsq @SpockResists @ProudResister @BeSeriousUSA @CaptainAmerica @77CaptainMarvel And me Ì†ΩÌ∏∂",318
"@debbiesideris @GDouglasJones @AdamaEsq @SpockResists @ProudResister @BeSeriousUSA @CaptainAmerica @77CaptainMarvel‚Ä¶ https://t.co/Q3fKFiJhen",319
"@debbiesideris @Pajjr2016 @GDouglasJones @AdamaEsq @SpockResists @ProudResister @BeSeriousUSA @CaptainAmerica‚Ä¶ https://t.co/d1TbThxdYe",320
"@IronmanL1 @realDonaldTrump @CaptainAmerica @Marvel @palestine Dumb LOL",321
"RT @HamillHimself: The geeking-out was mutual #SebastianStan You crushed it in @CaptainAmerica! We need to talk metal-appendages, son. http‚Ä¶",322
"RT @HamillHimself: The geeking-out was mutual #SebastianStan You crushed it in @CaptainAmerica! We need to talk metal-appendages, son. http‚Ä¶",323
"RT @HamillHimself: The geeking-out was mutual #SebastianStan You crushed it in @CaptainAmerica! We need to talk metal-appendages, son. http‚Ä¶",324
"@debbiesideris @GDouglasJones @AdamaEsq @SpockResists @ProudResister @BeSeriousUSA @CaptainAmerica @77CaptainMarvel‚Ä¶ https://t.co/g2d2PbOBi4",325
"nah bruh. that bout to be me and @michaelaf_18 when infinity war comes out... We‚Äôll be sitting in the theater for t‚Ä¶ https://t.co/li21DK2cER",326
"@debbiesideris @finnick_Resists @GDouglasJones @AdamaEsq @SpockResists @ProudResister @BeSeriousUSA @CaptainAmerica‚Ä¶ https://t.co/Nu0H4aXvSf",327
"@fikrikariri @realDonaldTrump @CaptainAmerica @Marvel @palestine Typical #Islam",328
"""Cancel your policy, or I kill Israels army with all my might!! America and Palestine is not yours!!!! "" - CA‚Ä¶ https://t.co/3HEOQfPTem",329
"@Falconer084 @GDouglasJones @AdamaEsq @SpockResists @ProudResister @BeSeriousUSA @CaptainAmerica @77CaptainMarvel N‚Ä¶ https://t.co/T3Lu6UT3P4",330
"@debbiesideris @Falconer084 @GDouglasJones @AdamaEsq @SpockResists @ProudResister @BeSeriousUSA @CaptainAmerica‚Ä¶ https://t.co/IN4ROAnfwM",331
"@debbiesideris @GDouglasJones @AdamaEsq @SpockResists @ProudResister @BeSeriousUSA @CaptainAmerica @77CaptainMarvel‚Ä¶ https://t.co/uYdUjXurjj",332
"@Falconer084 @GDouglasJones @AdamaEsq @SpockResists @ProudResister @BeSeriousUSA @CaptainAmerica @77CaptainMarvel Ok, I got confused! SorryÌ†æÌ¥£",333
"@debbiesideris @GDouglasJones @AdamaEsq @SpockResists @ProudResister @BeSeriousUSA @CaptainAmerica @77CaptainMarvel I'm agreeing with you!",334
"@Falconer084 @GDouglasJones @AdamaEsq @SpockResists @ProudResister @BeSeriousUSA @CaptainAmerica @77CaptainMarvel O‚Ä¶ https://t.co/5N2LHls3VL",335
"@Falconer084 @debbiesideris @GDouglasJones @AdamaEsq @SpockResists @ProudResister @BeSeriousUSA @CaptainAmerica‚Ä¶ https://t.co/gguO10hy7s",336
"#TopTenNettGrossersFromHollywoodInIndia 
9. @thorofficial  : Ragnarok - 59.85 crore apprx (45 Days)
 
10.‚Ä¶ https://t.co/neojEhRDJ8",337
"First night of #Hanukkah2017 was amazing!  This is the coolest gift ever!  A piece of film from my favorite movie Ì†ºÌΩø‚Ä¶ https://t.co/62zhxG0gbA",338
"#TriggerMeIn4Words @CaptainAmerica Civil War https://t.co/yLUsWKSppc",339
"RT @CaptainAmerica: @SstevenHa Are you sure you made the right choice? Find out in theaters. https://t.co/1L6pCveNKq",340
"@marshallhonorof @HebrewU @NSF_BIO @NIH @Genographic @NotNIHDirector @AlQuran_Classes @AlquranRadio @OKnesset‚Ä¶ https://t.co/FDfIy1xmWk",341
"@CaptainAmerica is right! https://t.co/BQYqeZ3Hk8",342
"@ChrisEvans Your @CaptainAmerica  and your a liberal douche",343
"Spot on!
#AvengersAgeOfUltron
@CaptainAmerica Ì†ΩÌ∏Ç https://t.co/rcz29JlLie",344
"S/o to @CaptainAmerica : The First Avenger , for making me cry just by the music that plays on the menuÌ†ΩÌ∏≠ https://t.co/K3VZzVil47",345
"i ‚ù§Ô∏è Ì†ºÌ∑∫Ì†ºÌ∑∏, i always have.
When i was a little kid i learned all i needed to be a good person by reading @ArchieComics‚Ä¶ https://t.co/z6lw90f7Fu",346
"RT @CaptainAmerica: @Hunterdnrc Are you sure you made the right choice? Find out in theaters. https://t.co/ScZAk9uyAr",347
"RT @CaptainAmerica: A Captain America burger for #4thofJuly may be the most American thing you'll ever make. Get cookin' with this easy rec‚Ä¶",348
"RT @HamillHimself: The geeking-out was mutual #SebastianStan You crushed it in @CaptainAmerica! We need to talk metal-appendages, son. http‚Ä¶",349
".@CaptainAmerica I stand with #TeamCap. #TweetMe https://t.co/Or4erNITZV",350
"@Avengers @CaptainAmerica when is your red carpet and where? my son wants to see you guys",351
"@AvengersStation Vibranium, and I keep it for Cap until he needs it back. #TeamCap Ì†ºÌ∑∫Ì†ºÌ∑∏ @CaptainAmerica @ChrisEvans https://t.co/SamOrXVtWW",352
"Throwback...Tuesday? A big thanks to Nehemiah Urban for helping me emulate pinup @CaptainAmerica for #DCC2016. Hope‚Ä¶ https://t.co/SheUey10OY",353
"Recent visits: @paperochee - @GretelJayne - @patcapangpangan - @annaliselob - @fx_cordova - @jazmincake -‚Ä¶ https://t.co/qD3F7zt1At",354
"Recent visits: @HaneUchiwa - @UnitymediaHilfe - @ZDF - @DianaMacke - @Aniinschen - @Geronimo2019 - @fujosati -‚Ä¶ https://t.co/XKeCIbrUAx",355
"@ChrisEvans @CaptainAmerica Now's the time.  #CaptainAmerica #WhatWouldCapDo https://t.co/0s41h3e96O",356
"RT @CaptainAmerica: Gather round. #HappyThanksgiving https://t.co/EMvW3hHreR",357
"HE'S @CaptainAmerica, HE DEFINITELY GETS A PASS! https://t.co/jMSTVom8Fe",358
"@Iron_Man @DrStrange @CaptainAmerica I'll just leave this here https://t.co/F2on6OyWfh",359
"RT @CaptainAmerica: Get Marvel's #CaptainAmericaCivilWar now on Blu-ray &amp; Digital HD: https://t.co/UGDzlbJEXY https://t.co/HlXEGbaSTR",360
"Yo, someone has to let @CaptainAmerica know to cancel Keaton from the premiere. That family doesn‚Äôt deserve anythin‚Ä¶ https://t.co/ZjFiBT8akf",361
"The logos are cool!Ì†ΩÌ∏é 
Painted by a kind lady.‚ù§
@Avengers @CaptainAmerica https://t.co/y9qGwsGTHX",362
"Avengers 4: Could Captain America survive? https://t.co/axppU69ByU @MarvelStudios @Marvel #Marvel @CaptainAmerica‚Ä¶ https://t.co/uubK3IfFGp",363
"@MarvelStudios @CaptainAmerica @WolverineMovie Please make this happen!! ‚ù§‚ù§Ì†ΩÌπå https://t.co/4W771mJrOD",364
"RT @CaptainAmerica: #TeamCap lights up the Singapore sky...and drops the mic.
#CaptainAmericaCivilWar
https://t.co/XLSY6FPAXe",365
"RT @CaptainAmerica: ‚ÄúI‚Äôm sorry it‚Äôs come to this.‚Äù #CaptainAmericaCivilWar in theaters tonight! Get tickets now: https://t.co/2Ei6cbmucG
ht‚Ä¶",366
"If you need some ear-inspiration for #ShareYourEars just take a look at a few of our Chi Omega alum @MsChristelleGo‚Ä¶ https://t.co/EtKMp1M1bH",367
"And the brat got invited to the #AvengersInfinityWar premier by @CaptainAmerica https://t.co/a64COgN07S",368
"Started w/First Avenger and am on Iron Man 3. Iron Man 2 &amp; 3 seriously have the shittiest villains, not that the 1s‚Ä¶ https://t.co/qNAbWjIp7p",369
"The Little Boy Who Was Bully Got Celebrity Friends Now , How Do The Bullies Like That Thank You @SnoopDogg , @Tip ,‚Ä¶ https://t.co/yfIAcUbWkO",370
"He didn‚Äôt know how dare you slander @CaptainAmerica name Ì†ΩÌ∏í https://t.co/uy0Gk6cGq4",371
"@ChrisEvans isn‚Äôt really @ChrisEvans. He‚Äôs just @CaptainAmerica. An American Hero. https://t.co/bEnQXgKeS7",372
"""Are you curious about the walls? They're lined with adamantium... it's indestructible.""

Love these Easter eggs...‚Ä¶ https://t.co/uhb3r6PysK",373
"@CaptainAmerica you do know that keaton boy who went viral, was a retaliation from some black kids in self defense,‚Ä¶ https://t.co/siAzTDz1q8",374
"Trying to process @Twitter today, it has something to do with bullying kids is bad except when your parents are a-h‚Ä¶ https://t.co/ZFa4nC8k21",375
"POLL: Which Is Your Favorite @CaptainAmerica Film? https://t.co/3y4wWRTTiZ https://t.co/eZKengQNIB",376
"RT @happy2badad: @FlatSuperD @TheEllenShow @guideposts @HuffPostParents @justiceleaguewb @CaptainAmerica @JumoHealth @CureSarcoma @katiecou‚Ä¶",377
"@CaptainAmerica Keaton played yo ass",378
"@ChrisEvans Way to go Cap! @CaptainAmerica  you‚Äôre a true leader, in and out of your role.",379
"Will the Xmen be in the fourth Avengers Movie @Marvel @captainmarvel @thorofficial @RobertDowneyJr @CaptainAmerica @XMenMovies @Sp1derV3n0m",380
"@ChrisEvans Might wanna hold off on that @CaptainAmerica https://t.co/qiht1hLALv",381
"RT @THR: The @CaptainAmerica actor, @ChrisEvans, invited the boy to the premiere of the upcoming @Avengers' installment, #InfinityWar https‚Ä¶",382
"@ChrisEvans This is why you're an awesome guy @ChrisEvans to me you have the values of @CaptainAmerica though  you'‚Ä¶ https://t.co/ir7EmwFkQ5",383
"RT @CaptainAmerica: Gather round. #HappyThanksgiving https://t.co/EMvW3hHreR",384
"@really_ant @ChrisEvans @CaptainAmerica @ChrisEvans doesn‚Äôt like bullies!!! Ì†ΩÌπåÌ†ΩÌ±ä",385
"RT @THR: The @CaptainAmerica actor, @ChrisEvans, invited the boy to the premiere of the upcoming @Avengers' installment, #InfinityWar https‚Ä¶",386
"@ChrisEvans (@CaptainAmerica) invites bullied kid to the premiere of '@Avengers: Infinity War'‚Ä¶ https://t.co/L36FmoLGfH",387
"The Real @CaptainAmerica You are The Man https://t.co/taX7U4iJAV",388
"#EgyptSuperman10 is coming back slowly with explosions Ì†ΩÌ≤£Ì†ΩÌ¥ß‚öñÔ∏è@FCBarcelona @OfficialFPL @premierleague @PSG_English‚Ä¶ https://t.co/QRQSHiCiqp",389
"RT @CaptainAmerica: Check out the lighter side of #CaptainAmericaCivilWar now on Blu-ray &amp; Digital HD: https://t.co/UGDzlc1fPw https://t.co‚Ä¶",390
"This is what makes you the REAL @CaptainAmerica in so many kids eyes... Thank you, @ChrisEvans for being awesome an‚Ä¶ https://t.co/566W8uk0Kc",391
"RT @THR: The @CaptainAmerica actor, @ChrisEvans, invited the boy to the premiere of the upcoming @Avengers' installment, #InfinityWar https‚Ä¶",392
"@MarkWaid Actual headline at BBC News right now: ""@CaptainAmerica supports bullied child."" https://t.co/MqrOumiBTa",393
"There‚Äôs no doubt about it that @ChrisEvans IS @CaptainAmerica thank you and Keaton for taking such a stand against‚Ä¶ https://t.co/ebc7THOlJy",394
"When your two year old insists on being called @CaptainAmerica and not his name.. He also falls asleep to Winter So‚Ä¶ https://t.co/prqd2DzhvA",395
"@ChrisEvans You are a true hero, Chris. Thank you for being @CaptainAmerica on AND off the screen. #StopBullying https://t.co/r51EZE1Vey",396
"In times like this it‚Äôs good to  see #CaptainAmerica being @CaptainAmerica . https://t.co/V4PKBtvC2W",397
"@suyash_sengar @CaptainAmerica That's there too ;)
Although Marvel doesn't need to promote their movies. They are no DC. Ì†ΩÌ∏Ç",398
"@Souvik50V @CaptainAmerica and sneakily promoting his movie (aithal will be proud amirite lad!?)
catch'em young!",399
"RT @CaptainAmerica: @TheWoolyGaming6 Are you sure you made the right choice? Find out in theaters. https://t.co/WvUO9IuRgr",400
"RT @CaptainAmerica: Get Marvel's #CaptainAmericaCivilWar now on Blu-ray &amp; Digital HD: https://t.co/UGDzlbJEXY https://t.co/HlXEGbaSTR",401
"Get these awesome @CaptainAmerica
 #CivilWar helmet replicas from your favorite MCU heroes like Ant-Man, Cap, Iron‚Ä¶ https://t.co/LCYpqrvZvv",402
"This is why this guy is the epitome of @CaptainAmerica for me. 
#AntiBullying #StopBullying https://t.co/CEzN0IYnUi",403
"And with one tweet, @ChrisEvans embodies a line from #SteveRogers in @CaptainAmerica #FirstAvenger, ""I don't like b‚Ä¶ https://t.co/Fe1P5HVFYh",404
"Look what @CaptainAmerica just did?  He did justice! I wonder where is the #JusticeLeague ?

#TeamAvengers https://t.co/HRtgg6izLS",405
"RT @THR: The @CaptainAmerica actor, @ChrisEvans, invited the boy to the premiere of the upcoming @Avengers' installment, #InfinityWar https‚Ä¶",406
"@ChrisEvans @Everything_TN Those barkers will certainly be bullied back for their enitre life, when they see you with @CaptainAmerica.",407
"RT @JohnnyVCaffine: Voted for #TeamCap on @TheTylt: @CaptainAmerica in the latest @SpiderManMovie was the perfect #MCU Addition! https://t.‚Ä¶",408
