"text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweets","isRetweet","retweeted","longitude","latitude","hashtag","url","username","z","tweetid"
"#captainamericacivilwar &amp; one toooo many glasses of wine.. yeah <ed><a0><bd><ed><b8><89><ed><a0><bd><ed><b1><8c><ed><a0><be><ed><b5><82>",FALSE,1,NA,2017-12-16 02:48:47,FALSE,NA,"941862642972545024",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","mustbeaweasley0",0,FALSE,FALSE,NA,NA,"CaptainAmericaCivilWar","https://twitter.com/mustbeaweasley0/status/941862642972545024","mustbeaweasley0",1,52
"Since #Warmachine survived an attack from #Vision he's not as powerful as the MCU claims. #captainamericacivilwar #terriblewriting",FALSE,1,NA,2017-12-18 18:19:51,FALSE,NA,"942821729532919808",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>","natashaJfrazier",0,FALSE,FALSE,NA,NA,"CaptainAmericaCivilWar","https://twitter.com/natashaJfrazier/status/942821729532919808","natashaJfrazier",1,53
"#CaptainAmerica: Alright, Chris, looking good.
#TheAvengers: Chris, don't grow a beard!
#WinterSoldier: Chris, shav<e2><80><a6> https://t.co/iMJowzDOhq",FALSE,0,NA,2017-12-12 19:56:07,TRUE,NA,"940671627326394368",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","NordRonnoc",0,FALSE,FALSE,NA,NA,"CaptainAmericaCivilWar","https://twitter.com/NordRonnoc/status/940671627326394368","NordRonnoc",1,54
"#odeflint <ed><a0><bd><ed><b1><81>deflint  #Edwardmaindargent  <ed><a0><bd><ed><b1><a9>#CaptainAmericaCivilWar
 #FaceID  #Pastrouv<c3><a9>Quisait <e2><9d><94> @TGSTOULOUSE<e2><80><a6> https://t.co/dlf75vTN6p",FALSE,0,NA,2017-12-16 08:46:29,TRUE,NA,"941952658465804288",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","odeflint",0,FALSE,FALSE,NA,NA,"CaptainAmericaCivilWar","https://twitter.com/odeflint/status/941952658465804288","odeflint",1,55
"My only problem with the Sokovia Accords in #CaptainAmericaCivilWar is how many more would've died had The Avengers<e2><80><a6> https://t.co/1uuAHFmhrZ",FALSE,0,NA,2017-12-10 04:14:30,TRUE,NA,"939709884643364865",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","oncebitten1981",0,FALSE,FALSE,NA,NA,"CaptainAmericaCivilWar","https://twitter.com/oncebitten1981/status/939709884643364865","oncebitten1981",1,56
"Hey @boshea5 FYI I found your #doppelganger Daniel Bruhl - from #CaptainAmericaCivilWar @RTE2fm https://t.co/5nkLN5YVl9",FALSE,0,NA,2017-12-11 14:19:18,FALSE,NA,"940224478562455557",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","paddydunphyEire",0,FALSE,FALSE,NA,NA,"CaptainAmericaCivilWar","https://twitter.com/paddydunphyEire/status/940224478562455557","paddydunphyEire",1,57
"Comparison Time. #spidermanhomecoming #spiderman #captainamericacivilwar  #mafex &amp; #Lego<e2><80><a6> https://t.co/nhLjkYhFzz",FALSE,0,NA,2017-12-11 16:33:13,FALSE,NA,"940258180201926656",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","Piepmatsu",0,FALSE,FALSE,NA,NA,"CaptainAmericaCivilWar","https://twitter.com/Piepmatsu/status/940258180201926656","Piepmatsu",1,58
"#TonyStark ""It's so hard for me to believe that she's someone's aunt.""
#AuntMay ""Yeah, well, we come in all shapes<e2><80><a6> https://t.co/b2B2H6pEbG",FALSE,0,NA,2017-12-16 18:28:56,TRUE,NA,"942099237847945221",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","pr_nvGarg",0,FALSE,FALSE,NA,NA,"CaptainAmericaCivilWar","https://twitter.com/pr_nvGarg/status/942099237847945221","pr_nvGarg",1,59
"Fancied watching #CaptainAmericaCivilWar #Marvel  #Friday #alone #singlelife https://t.co/FCgpA1zupZ",FALSE,0,NA,2017-12-15 20:18:43,FALSE,NA,"941764479414603776",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","reeceholland21",0,FALSE,FALSE,NA,NA,"CaptainAmericaCivilWar","https://twitter.com/reeceholland21/status/941764479414603776","reeceholland21",1,60
"Perfect Pitch
Chris Evans pitched a Captain America/Human Torch team-up movie.
I guess their team battle cry could<e2><80><a6> https://t.co/zYupd7Nqoi",FALSE,0,NA,2017-12-17 17:58:49,TRUE,NA,"942454047528845313",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","revelbots",0,FALSE,FALSE,NA,NA,"CaptainAmericaCivilWar","https://twitter.com/revelbots/status/942454047528845313","revelbots",1,61
"@GiteshPandya Curious about the top 10? Walt Disney is still dominant:

6) #CaptainAmericaCivilWar $179m
7)<e2><80><a6> https://t.co/YGBxhb19L4",FALSE,4,"Rotankwot",2017-12-17 17:01:59,TRUE,"942437473648566273","942439744906113024","133615938","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Rotankwot",5,FALSE,FALSE,NA,NA,"CaptainAmericaCivilWar","https://twitter.com/Rotankwot/status/942439744906113024","Rotankwot",1,62
"Awwwe so PG 13 of the Marvel movies.
Tony Stark says 'crap' while chasing down Winter Soldier.
#CaptainAmericaCivilWar",FALSE,0,NA,2017-12-10 13:25:15,FALSE,NA,"939848486471659520",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","ruchasharma",0,FALSE,FALSE,NA,NA,"CaptainAmericaCivilWar","https://twitter.com/ruchasharma/status/939848486471659520","ruchasharma",1,63
"Exclusive interview with #CaptainAmericaCivilWar Directors Anthony and Joe Russo. https://t.co/auI7Z8wsvS #CaptainAmericaEvent",FALSE,0,NA,2017-12-08 19:09:25,FALSE,NA,"939210323659231232",NA,"<a href=""http://wwww.SahmReviews.com"" rel=""nofollow"">Google Spreadsheet Twitter Bot</a>","Sahm_Reviews",0,FALSE,FALSE,NA,NA,"CaptainAmericaCivilWar","https://twitter.com/Sahm_Reviews/status/939210323659231232","Sahm_Reviews",1,64
"Is @ChrisEvans anything like Captain America? Details: https://t.co/AKWDB3ON0a #CaptainAmericaEvent #CaptainAmericaCivilWar #exclusive",FALSE,0,NA,2017-12-17 15:16:42,FALSE,NA,"942413250423148544",NA,"<a href=""http://www.sahmreviews.com"" rel=""nofollow"">From the Archives of SahmReviews</a>","SahmReviews",0,FALSE,FALSE,NA,NA,"CaptainAmericaCivilWar","https://twitter.com/SahmReviews/status/942413250423148544","SahmReviews",1,65
"Finally watching #CaptainAmericaCivilWar and I am not feeling the Cap/Sharon pairing. It<e2><80><99>s weird and she<e2><80><99>s also unimpressive.",FALSE,0,NA,2017-12-17 04:49:25,FALSE,NA,"942255388212252672",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","sidratmalik",0,FALSE,FALSE,NA,NA,"CaptainAmericaCivilWar","https://twitter.com/sidratmalik/status/942255388212252672","sidratmalik",1,66
"#SebastianStan feeling the guilt because of the date lol #wintersoldier #buckybarnes #marvelcinematicuniverse #mcu<e2><80><a6> https://t.co/5m5Ce37VDD",FALSE,0,NA,2017-12-16 22:41:45,TRUE,NA,"942162862235176961",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","SnalezDrt",0,FALSE,FALSE,NA,NA,"CaptainAmericaCivilWar","https://twitter.com/SnalezDrt/status/942162862235176961","SnalezDrt",1,67
"Wow!!! Hear what Chris Evans has to say about @Varun_dvn's #CaptainAmericaCivilWar hindi dub.Interview by<e2><80><a6> https://t.co/hfPwXDNGad",FALSE,3,NA,2017-12-11 10:00:53,TRUE,NA,"940159445363027968",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","SofiaAlam7",3,FALSE,FALSE,NA,NA,"CaptainAmericaCivilWar","https://twitter.com/SofiaAlam7/status/940159445363027968","SofiaAlam7",1,68
"You know what happened 26 years ago. #CaptainAmericaCivilWar https://t.co/jUpzlAxg3x",FALSE,0,NA,2017-12-17 01:07:56,FALSE,NA,"942199648575467521",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","SPM_Bricks",0,FALSE,FALSE,NA,NA,"CaptainAmericaCivilWar","https://twitter.com/SPM_Bricks/status/942199648575467521","SPM_Bricks",1,69
"I wonder if #MCU even SHOULD have put Sharon Carter/ @EmilyVanCamp in #CaptainAmericaCivilWar if no one appreciates<e2><80><a6> https://t.co/ckm6MxupAa",FALSE,1,NA,2017-12-15 05:50:09,TRUE,NA,"941545897233707008",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","starwolf_oakley",0,FALSE,FALSE,NA,NA,"CaptainAmericaCivilWar","https://twitter.com/starwolf_oakley/status/941545897233707008","starwolf_oakley",1,70
"MARVEL LEGACY:

 #WebHead #Webheads #Marvel #MCU #marvelcinematicuniverse #comics #comicbooks #ironman<e2><80><a6> https://t.co/b0LjHtG7lA",FALSE,0,NA,2017-12-12 14:07:27,TRUE,NA,"940583881987649537",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","sugam_lonare",0,FALSE,FALSE,NA,NA,"CaptainAmericaCivilWar","https://twitter.com/sugam_lonare/status/940583881987649537","sugam_lonare",1,71
"""Vengeance has consumed you. It's consuming them.""
Well they are #TheAvengers  
#CaptainAmerica #CaptainAmericaCivilWar #CivilWar",FALSE,0,NA,2017-12-11 16:36:13,FALSE,NA,"940258932941053952",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Tharmim",0,FALSE,FALSE,NA,NA,"CaptainAmericaCivilWar","https://twitter.com/Tharmim/status/940258932941053952","Tharmim",1,72
"Mission Report

December 16, 1991

#CaptainAmericaCivilWar https://t.co/kDpx7jsnHf",FALSE,0,NA,2017-12-16 18:40:21,FALSE,NA,"942102112221253632",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","The1JBust4Life_",0,FALSE,FALSE,NA,NA,"CaptainAmericaCivilWar","https://twitter.com/The1JBust4Life_/status/942102112221253632","The1JBust4Life_",1,73
"Which is your favourite @TomHolland1996 movie #SpiderManHomecoming #theimpossible #theheartofthesea #tom<e2><80><a6> https://t.co/jGmtP61Kzt",FALSE,0,NA,2017-12-09 02:04:27,TRUE,NA,"939314772205596672",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","TomHollandirish",0,FALSE,FALSE,NA,NA,"CaptainAmericaCivilWar","https://twitter.com/TomHollandirish/status/939314772205596672","TomHollandirish",1,74
"What is your least favourite @TomHolland1996 movie #tom #tomholland #avengers #AvengersInfinityWar #SpiderMan<e2><80><a6> https://t.co/8k4v77oz9r",FALSE,0,NA,2017-12-09 12:44:13,TRUE,NA,"939475774129754113",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","TomHollandirish",0,FALSE,FALSE,NA,NA,"CaptainAmericaCivilWar","https://twitter.com/TomHollandirish/status/939475774129754113","TomHollandirish",1,75
"If you could be in a movie with @TomHolland1996 witch movie would it be. #tom #TomHolland #tomholland2013<e2><80><a6> https://t.co/O9waYPvTp4",FALSE,1,NA,2017-12-09 22:50:48,TRUE,NA,"939628424091570177",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","TomHollandirish",0,FALSE,FALSE,NA,NA,"CaptainAmericaCivilWar","https://twitter.com/TomHollandirish/status/939628424091570177","TomHollandirish",1,76
"26 years ago today the Winter Soldier killed Tony Stark<e2><80><99>s parents. #NeverForget #CaptainAmericaCivilWar",FALSE,1,NA,2017-12-16 20:51:36,FALSE,NA,"942135142151319552",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","TomKessenich",0,FALSE,FALSE,NA,NA,"CaptainAmericaCivilWar","https://twitter.com/TomKessenich/status/942135142151319552","TomKessenich",1,77
"Watching #CaptainAmericaCivilWar thought I had seen this? Which on is this? Or am I confusing it with an #avengers movie? Does it matter",FALSE,0,NA,2017-12-10 16:06:26,FALSE,NA,"939889048977592323",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","ValenSinn",0,FALSE,FALSE,NA,NA,"CaptainAmericaCivilWar","https://twitter.com/ValenSinn/status/939889048977592323","ValenSinn",1,78
"@HazelBuller Great to hear from you @HazelBuller!

Glad you found my #Paddington2 review interesting; remember that<e2><80><a6> https://t.co/GahzpwNIVD",FALSE,0,"HazelBuller",2017-12-18 10:43:26,TRUE,"942679336175403008","942706866597060608","135209356","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","ViciousCobra104",0,FALSE,FALSE,NA,NA,"CaptainAmericaCivilWar","https://twitter.com/ViciousCobra104/status/942706866597060608","ViciousCobra104",1,79
"Here's my #bestnine for 2017! Such a great year!

#captainamerica #cosplay #cosplayer #firstavenger #avengers<e2><80><a6> https://t.co/EEgzpRRAXD",FALSE,3,NA,2017-12-10 02:23:39,TRUE,NA,"939681988193243136",NA,"<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","VorianCosplay",0,FALSE,FALSE,NA,NA,"CaptainAmericaCivilWar","https://twitter.com/VorianCosplay/status/939681988193243136","VorianCosplay",1,80
"Great to meet @stevesze_photo at NYCC this year! @Regranned from @stevesze_photo -  @voriancosplay as<e2><80><a6> https://t.co/W6vG8djBU3",FALSE,7,NA,2017-12-14 03:51:52,TRUE,NA,"941153743709581312",NA,"<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","VorianCosplay",0,FALSE,FALSE,NA,NA,"CaptainAmericaCivilWar","https://twitter.com/VorianCosplay/status/941153743709581312","VorianCosplay",1,81
"Before I shave the beard off (temporarily) for some upcoming hospital visits, I thought I'd share this with you. ;P<e2><80><a6> https://t.co/cgyK4K0rmg",FALSE,9,NA,2017-12-14 23:07:18,TRUE,NA,"941444517944791040",NA,"<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","VorianCosplay",1,FALSE,FALSE,NA,NA,"CaptainAmericaCivilWar","https://twitter.com/VorianCosplay/status/941444517944791040","VorianCosplay",1,82
