"text","id"
"RT @Marvel: “There was an idea…” 
Marvel Studios' ""@Avengers: #InfinityWar"" in theaters May 4. https://t.co/ll7LllUFaV",440
"RT @Avengers: Will they make it? Watch Hulk and Black Widow race against time in the Marvel &amp; @OriginalFunko​ animated short, ""Tick Tick Sm…",441
"RT @MarvelStudios: “There was an idea…"" @Avengers: #InfinityWar. In theaters May 4. https://t.co/vJTbkwPgbQ",442
"RT @MarvelStudios: “There was an idea…"" @Avengers: #InfinityWar. In theaters May 4. https://t.co/vJTbkwPgbQ",443
"RT @Avengers: Thank you to the best fans in the universe for making Marvel Studios' ""Avengers: #InfinityWar"" the most viewed trailer of all…",444
"@Avengers @RobertDowneyJr cool",445
"@StephenAmell @CW_Arrow Will Replace #Hawkeye @Avengers",446
"RT @GMA: The first trailer for @Avengers: #InfinityWar https://t.co/nC0LffUC0d",447
"RT @MarvelStudios: “There was an idea…"" @Avengers: #InfinityWar. In theaters May 4. https://t.co/vJTbkwPgbQ",448
"RT @Avengers: “There was an idea…” 
Marvel Studios' ""Avengers: #InfinityWar"" in theaters May 4. https://t.co/V8bIxpemV8",449
"RT @Marvel: “There was an idea…” 
Marvel Studios' ""@Avengers: #InfinityWar"" in theaters May 4. https://t.co/ll7LllUFaV",450
"@MarvelStudios @Avengers
God pls give me a time machine������������������������������������������",451
"@BrianHarden34 @gerryconway @slashfilm @rianjohnson @starwars Where's my money? @Disney also owe me for giving Coco… https://t.co/JbmlUeDLr2",452
"RT @MarvelStudios: “There was an idea…"" @Avengers: #InfinityWar. In theaters May 4. https://t.co/vJTbkwPgbQ",453
"Still trying to process @starwars.  However, I’m looking forward to @Avengers next spring!!!!!!",454
"RT @MarvelStudios: “There was an idea…"" @Avengers: #InfinityWar. In theaters May 4. https://t.co/vJTbkwPgbQ",455
"@MarvelStudios @Avengers Can't wait https://t.co/EhuZXx0hUj",456
"@Marvel @Avengers I am SO EXCITED for this!!!!! Well.....&amp; seeing Chris Evans &amp; Sebastian Stan, be their seriously sexy selves ^_~",457
"RT @MarkRuffalo: Excited to launch this limited edition tee with my fellow @Avengers to support @SolutionsProj. Get or give yours: https://…",458
"RT @Marvel: “There was an idea…” 
Marvel Studios' ""@Avengers: #InfinityWar"" in theaters May 4. https://t.co/ll7LllUFaV",459
"RT @Avengers: Check out these brand new #InfinityWar covers from @VanityFair! More info: https://t.co/yxHjj4Zah7 https://t.co/DOfKCwpumQ",460
"RT @100isNow: 100% of proceeds from the limited edition @Avengers tee supports our work at The Solutions Project. Gets yours before time ru…",461
"RT @100isNow: 100% of proceeds from the limited edition @Avengers tee supports our work at The Solutions Project. Gets yours before time ru…",462
"RT @100isNow: 100% of proceeds from the limited edition @Avengers tee supports our work at The Solutions Project. Gets yours before time ru…",463
"100% of proceeds from the limited edition @Avengers tee supports our work at The Solutions Project. Gets yours befo… https://t.co/RlWNF2tmmP",464
"@Avengers I can't wait for this movie!!!",465
"RT @Disney: ""There was an idea… ” @Avengers: #InfinityWar. In theaters May 4. https://t.co/EvQKXM3Jq1",466
"RT @MarvelStudios: “There was an idea…"" @Avengers: #InfinityWar. In theaters May 4. https://t.co/vJTbkwPgbQ",467
"RT @Avengers: Thanks, @TomHolland1996. Thanks, @MarkRuffalo. #InfinityWar (via @TomHolland1996's Instagram Live) https://t.co/MidhVRE8Bw",468
"RT @Avengers: Check out these brand new #InfinityWar covers from @VanityFair! More info: https://t.co/yxHjj4Zah7 https://t.co/DOfKCwpumQ",469
"RT @Avengers: “There was an idea…” 
Marvel Studios' ""Avengers: #InfinityWar"" in theaters May 4. https://t.co/V8bIxpemV8",470
"RT @Marvel: “There was an idea…” 
Marvel Studios' ""@Avengers: #InfinityWar"" in theaters May 4. https://t.co/ll7LllUFaV",471
"RT @Marvel: “There was an idea…” 
Marvel Studios' ""@Avengers: #InfinityWar"" in theaters May 4. https://t.co/ll7LllUFaV",472
"RT @Avengers: Thank you to the best fans in the universe for making Marvel Studios' ""Avengers: #InfinityWar"" the most viewed trailer of all…",473
"RT @Avengers: “There was an idea…” 
Marvel Studios' ""Avengers: #InfinityWar"" in theaters May 4. https://t.co/V8bIxpemV8",474
"RT @Marvel: “There was an idea…” 
Marvel Studios' ""@Avengers: #InfinityWar"" in theaters May 4. https://t.co/ll7LllUFaV",475
"@Kevfeige #Deadpool #X-Man #FantasticFour are back baby! cant wait to see them introduced in to the #MCU finally! S… https://t.co/h5JUm4C9sG",476
"RT @Avengers: Thank you to the best fans in the universe for making Marvel Studios' ""Avengers: #InfinityWar"" the most viewed trailer of all…",477
"RT @Avengers: “There was an idea…” 
Marvel Studios' ""Avengers: #InfinityWar"" in theaters May 4. https://t.co/V8bIxpemV8",478
"RT @Disney: ""There was an idea… ” @Avengers: #InfinityWar. In theaters May 4. https://t.co/EvQKXM3Jq1",479
"RT @Avengers: Be a hero. Help support The Solutions Project with this limited edition tee from @MarkRuffalo and @Represent! Only available…",480
"RT @MarvelStudios: “There was an idea…"" @Avengers: #InfinityWar. In theaters May 4. https://t.co/vJTbkwPgbQ",481
"RT @Avengers: Thank you to the best fans in the universe! Marvel Studios' ""Avengers: #InfinityWar"" Trailer TOMORROW. https://t.co/2F1E0A81Bt",482
"RT @Avengers: “There was an idea…” 
Marvel Studios' ""Avengers: #InfinityWar"" in theaters May 4. https://t.co/V8bIxpemV8",483
"RT @MarvelStudios: “There was an idea…"" @Avengers: #InfinityWar. In theaters May 4. https://t.co/vJTbkwPgbQ",484
"RT @Marvel: “There was an idea…” 
Marvel Studios' ""@Avengers: #InfinityWar"" in theaters May 4. https://t.co/ll7LllUFaV",485
"https://t.co/iMu2zNzEYr PRICE DROP! #Marvel #Comics #CHAMPIONS + #NOVA NEAR MINT VARIANT SET + FREE SHIPPING on Sel… https://t.co/YSaAEXXz93",486
"https://t.co/MYyIlkS0KM ENDING SOON! @Avengers @Marvel #Comics #35-40 NEAR MINT VARIANT SET #CaptainMarvel… https://t.co/K49FZMfMdM",487
"RT @Marvel: Thanks, @TomHolland1996. Thanks, @MarkRuffalo. @Avengers #InfinityWar (via @TomHolland1996's Instagram Live) https://t.co/t0luv…",488
"RT @Avengers: “There was an idea…” 
Marvel Studios' ""Avengers: #InfinityWar"" in theaters May 4. https://t.co/V8bIxpemV8",489
"RT @Avengers: “There was an idea…” 
Marvel Studios' ""Avengers: #InfinityWar"" in theaters May 4. https://t.co/V8bIxpemV8",490
"RT @Avengers: “There was an idea…” 
Marvel Studios' ""Avengers: #InfinityWar"" in theaters May 4. https://t.co/V8bIxpemV8",491
"best part of Star Wars Last Jedi is when Avengers Infinity War trailer came on @Avengers cried a lil if we are being honest",492
"RT @Disney: ""There was an idea… ” @Avengers: #InfinityWar. In theaters May 4. https://t.co/EvQKXM3Jq1",493
"RT @Disney: ""There was an idea… ” @Avengers: #InfinityWar. In theaters May 4. https://t.co/EvQKXM3Jq1",494
"RT @MarkRuffalo: Excited to launch this limited edition tee with my fellow @Avengers to support @SolutionsProj. Get or give yours: https://…",495
"RT @Avengers: “There was an idea…” 
Marvel Studios' ""Avengers: #InfinityWar"" in theaters May 4. https://t.co/V8bIxpemV8",496
"RT @Avengers: Check out these brand new #InfinityWar covers from @VanityFair! More info: https://t.co/yxHjj4Zah7 https://t.co/DOfKCwpumQ",497
"RT @Marvel: “There was an idea…” 
Marvel Studios' ""@Avengers: #InfinityWar"" in theaters May 4. https://t.co/ll7LllUFaV",498
"RT @Avengers: “There was an idea…” 
Marvel Studios' ""Avengers: #InfinityWar"" in theaters May 4. https://t.co/V8bIxpemV8",499
"RT @Disney: ""There was an idea… ” @Avengers: #InfinityWar. In theaters May 4. https://t.co/EvQKXM3Jq1",500
"RT @MarvelStudios: “There was an idea…"" @Avengers: #InfinityWar. In theaters May 4. https://t.co/vJTbkwPgbQ",501
"@Avengers it didn't hit 230 mill yet",502
"@MarvelStudios @Kevfeige @Avengers wolverineeeeeeee pleaseeeee",503
"RT @Disney: ""There was an idea… ” @Avengers: #InfinityWar. In theaters May 4. https://t.co/EvQKXM3Jq1",504
"RT @Disney: ""There was an idea… ” @Avengers: #InfinityWar. In theaters May 4. https://t.co/EvQKXM3Jq1",505
"RT @Marvel: “There was an idea…” 
Marvel Studios' ""@Avengers: #InfinityWar"" in theaters May 4. https://t.co/ll7LllUFaV",506
"RT @Disney: ""There was an idea… ” @Avengers: #InfinityWar. In theaters May 4. https://t.co/EvQKXM3Jq1",507
"RT @MarvelStudios: Thank you to the best fans in the universe for making @Avengers #InfinityWar the most viewed trailer of all time with 23…",508
"RT @Marvel: “There was an idea…” 
Marvel Studios' ""@Avengers: #InfinityWar"" in theaters May 4. https://t.co/ll7LllUFaV",509
"RT @iTunesTrailers: 10 years in the making.
The Marvel Cinematic Universe unites.
@Avengers: #InfinityWar is in theaters May 4. https://t.c…",510
"RT @Avengers: Thank you to the best fans in the universe for making Marvel Studios' ""Avengers: #InfinityWar"" the most viewed trailer of all…",511
"Watching the #InfinityWarTrailer on the big screen before #TheLastJedi  got me so pumped. I've watched it tons of t… https://t.co/RRi4Fds9Fi",512
"RT @GMA: The first trailer for @Avengers: #InfinityWar https://t.co/nC0LffUC0d",513
"RT @MarkRuffalo: Excited to launch this limited edition tee with my fellow @Avengers to support @SolutionsProj. Get or give yours: https://…",514
"#Paradoscars2017

And the award for MOST LOOKING FORWARD TO IN 2018 goes to...

AVENGERS: INFINITY WAR!… https://t.co/AStNVavKmQ",515
"RT @Disney: ""There was an idea… ” @Avengers: #InfinityWar. In theaters May 4. https://t.co/EvQKXM3Jq1",516
"RT @MarvelStudios: “There was an idea…"" @Avengers: #InfinityWar. In theaters May 4. https://t.co/vJTbkwPgbQ",517
"RT @Disney: ""There was an idea… ” @Avengers: #InfinityWar. In theaters May 4. https://t.co/EvQKXM3Jq1",518
"RT @Avengers: “There was an idea…” 
Marvel Studios' ""Avengers: #InfinityWar"" in theaters May 4. https://t.co/V8bIxpemV8",519
"RT @Avengers: Check out these brand new #InfinityWar covers from @VanityFair! More info: https://t.co/yxHjj4Zah7 https://t.co/DOfKCwpumQ",520
"RT @Disney: ""There was an idea… ” @Avengers: #InfinityWar. In theaters May 4. https://t.co/EvQKXM3Jq1",521
"RT @Avengers: “There was an idea…” 
Marvel Studios' ""Avengers: #InfinityWar"" in theaters May 4. https://t.co/V8bIxpemV8",522
"RT @Avengers: Thank you to the best fans in the universe for making Marvel Studios' ""Avengers: #InfinityWar"" the most viewed trailer of all…",523
"RT @MarkRuffalo: Excited to launch this limited edition tee with my fellow @Avengers to support @SolutionsProj. Get or give yours: https://…",524
"@JamesGunn Trump’s an idiot. I hated Guardians 2. But god @prattprattpratt mustache in @Avengers is the reason for… https://t.co/lfKHGD92Bh",525
"RT @MarvelStudios: Thank you to the best fans in the universe for making @Avengers #InfinityWar the most viewed trailer of all time with 23…",526
"RT @Avengers: “There was an idea…” 
Marvel Studios' ""Avengers: #InfinityWar"" in theaters May 4. https://t.co/V8bIxpemV8",527
"RT @Disney: ""There was an idea… ” @Avengers: #InfinityWar. In theaters May 4. https://t.co/EvQKXM3Jq1",528
"Hey @TomHolland @Spiderman remember that ""instant kill"" you always tell Karen to shut up about?  You are going to n… https://t.co/kh7Y2m3ush",529
"RT @Avengers: “There was an idea…” 
Marvel Studios' ""Avengers: #InfinityWar"" in theaters May 4. https://t.co/V8bIxpemV8",530
"RT @Marvel: “There was an idea…” 
Marvel Studios' ""@Avengers: #InfinityWar"" in theaters May 4. https://t.co/ll7LllUFaV",531
"RT @Disney: ""There was an idea… ” @Avengers: #InfinityWar. In theaters May 4. https://t.co/EvQKXM3Jq1",532
"RT @Disney: ""There was an idea… ” @Avengers: #InfinityWar. In theaters May 4. https://t.co/EvQKXM3Jq1",533
"RT @Disney: ""There was an idea… ” @Avengers: #InfinityWar. In theaters May 4. https://t.co/EvQKXM3Jq1",534
"RT @Marvel: “There was an idea…” 
Marvel Studios' ""@Avengers: #InfinityWar"" in theaters May 4. https://t.co/ll7LllUFaV",535
"RT @Disney: ""There was an idea… ” @Avengers: #InfinityWar. In theaters May 4. https://t.co/EvQKXM3Jq1",536
"RT @Disney: ""There was an idea… ” @Avengers: #InfinityWar. In theaters May 4. https://t.co/EvQKXM3Jq1",537
"RT @Disney: ""There was an idea… ” @Avengers: #InfinityWar. In theaters May 4. https://t.co/EvQKXM3Jq1",538
"RT @MTV: .@GatenM123 has watched the @Avengers: #InfinityWar trailer at least 30 times already and honestly same. https://t.co/tvB1EfDOau",539
"RT @Avengers: Check out these brand new #InfinityWar covers from @VanityFair! More info: https://t.co/yxHjj4Zah7 https://t.co/DOfKCwpumQ",540
"RT @Disney: ""There was an idea… ” @Avengers: #InfinityWar. In theaters May 4. https://t.co/EvQKXM3Jq1",541
"RT @Avengers: “There was an idea…” 
Marvel Studios' ""Avengers: #InfinityWar"" in theaters May 4. https://t.co/V8bIxpemV8",542
"RT @MarvelStudios: “There was an idea…"" @Avengers: #InfinityWar. In theaters May 4. https://t.co/vJTbkwPgbQ",543
"My golly, December 16 was just two days ago! Why oh why did I miss that historic date?! ������ ������

@Avengers: Infinity Wa… https://t.co/xXIhom0553",544
"RT @w_vickers11: #MovieQuestions: Which one is better?

RT - Justice League 
❤️ - The @Avengers: #InfinityWarTrailer 

#JusticeLeague #Infi…",545
"RT @Avengers: “There was an idea…” 
Marvel Studios' ""Avengers: #InfinityWar"" in theaters May 4. https://t.co/V8bIxpemV8",546
"RT @MarvelStudios: “There was an idea…"" @Avengers: #InfinityWar. In theaters May 4. https://t.co/vJTbkwPgbQ",547
"RT @Disney: ""There was an idea… ” @Avengers: #InfinityWar. In theaters May 4. https://t.co/EvQKXM3Jq1",548
"RT @chrissiczap: All I want for Christmas is a @ChrisEvans @MarvelStudios @Avengers #infinitywar Captain America @OriginalFunko pop with th…",549
"RT @MarkRuffalo: Excited to launch this limited edition tee with my fellow @Avengers to support @SolutionsProj. Get or give yours: https://…",550
"@Avengers 
Who will fall out infinity war?",551
"With advent of all my childhood cartoons coming to the big screen @XMenMovies @Avengers, @WolverineMovie G.I. Joe,… https://t.co/n6PZjsgtxz",552
"RT @Disney: ""There was an idea… ” @Avengers: #InfinityWar. In theaters May 4. https://t.co/EvQKXM3Jq1",553
"RT @Disney: ""There was an idea… ” @Avengers: #InfinityWar. In theaters May 4. https://t.co/EvQKXM3Jq1",554
"RT @MarvelStudios: “There was an idea…"" @Avengers: #InfinityWar. In theaters May 4. https://t.co/vJTbkwPgbQ",555
"RT @MarvelStudios: “There was an idea…"" @Avengers: #InfinityWar. In theaters May 4. https://t.co/vJTbkwPgbQ",556
"RT @Avengers: Check out these brand new #InfinityWar covers from @VanityFair! More info: https://t.co/yxHjj4Zah7 https://t.co/DOfKCwpumQ",557
"@GoldIronMan42 @Disney @MarvelStudios @Avengers Just wait they will own @JurassicWorld soon!",558
"RT @MarvelStudios: “There was an idea…"" @Avengers: #InfinityWar. In theaters May 4. https://t.co/vJTbkwPgbQ",559
"Opening Weekend. #TheLastJedi 220 m. Second highest US opening weekend of all time. @Disney now owns the 4 of the t… https://t.co/YRuctIHzcs",560
"RT @Disney: ""There was an idea… ” @Avengers: #InfinityWar. In theaters May 4. https://t.co/EvQKXM3Jq1",561
"RT @Marvel: “There was an idea…” 
Marvel Studios' ""@Avengers: #InfinityWar"" in theaters May 4. https://t.co/ll7LllUFaV",562
"Retro-Style ‘@Avengers: #InfinityWar’ Trailer Made By Fan https://t.co/pG5cD8sMLY",563
"RT @MarvelStudios: “There was an idea…"" @Avengers: #InfinityWar. In theaters May 4. https://t.co/vJTbkwPgbQ",564
"RT @Avengers: “There was an idea…” 
Marvel Studios' ""Avengers: #InfinityWar"" in theaters May 4. https://t.co/V8bIxpemV8",565
"@Avengers #InfinityWar prediction number 18: Captain Marvel will be a huge help in turning the tide against Thanos in the follow-up",566
"RT @Avengers: “There was an idea…” 
Marvel Studios' ""Avengers: #InfinityWar"" in theaters May 4. https://t.co/V8bIxpemV8",567
"RT @Avengers: Be a hero. Help support The Solutions Project with this limited edition tee from @MarkRuffalo and @Represent! Only available…",568
"RT @Avengers: “There was an idea…” 
Marvel Studios' ""Avengers: #InfinityWar"" in theaters May 4. https://t.co/V8bIxpemV8",569
"RT @Avengers: “There was an idea…” 
Marvel Studios' ""Avengers: #InfinityWar"" in theaters May 4. https://t.co/V8bIxpemV8",570
"RT @Avengers: “There was an idea…” 
Marvel Studios' ""Avengers: #InfinityWar"" in theaters May 4. https://t.co/V8bIxpemV8",571
"RT @Disney: ""There was an idea… ” @Avengers: #InfinityWar. In theaters May 4. https://t.co/EvQKXM3Jq1",572
"RT @Marvel: “There was an idea…” 
Marvel Studios' ""@Avengers: #InfinityWar"" in theaters May 4. https://t.co/ll7LllUFaV",573
"The new @Avengers movie may have taken superhero movies to a whole new level! ������ @MarvelUK https://t.co/lb6wkxDVO9",574
"RT @Avengers: “There was an idea…” 
Marvel Studios' ""Avengers: #InfinityWar"" in theaters May 4. https://t.co/V8bIxpemV8",575
"RT @Avengers: .@DisneyCruise debuts Marvel Day at Sea on select NYC cruises this fall. Watch as Stan Lee makes the call! Info: https://t.co…",576
"RT @Disney: ""There was an idea… ” @Avengers: #InfinityWar. In theaters May 4. https://t.co/EvQKXM3Jq1",577
"RT @Marvel: “There was an idea…” 
Marvel Studios' ""@Avengers: #InfinityWar"" in theaters May 4. https://t.co/ll7LllUFaV",578
"@GolfCentral @GolfChannel @JustinRose99 Rose winning again: Not news.

Rose given a trophy that unlocks unlimited e… https://t.co/eDxtS8FFNA",579
"RT @Marvel: “There was an idea…” 
Marvel Studios' ""@Avengers: #InfinityWar"" in theaters May 4. https://t.co/ll7LllUFaV",580
"RT @Avengers: Check out these brand new #InfinityWar covers from @VanityFair! More info: https://t.co/yxHjj4Zah7 https://t.co/DOfKCwpumQ",581
"RT @Avengers: Thank you to the best fans in the universe for making Marvel Studios' ""Avengers: #InfinityWar"" the most viewed trailer of all…",582
"RT @Marvel: “There was an idea…” 
Marvel Studios' ""@Avengers: #InfinityWar"" in theaters May 4. https://t.co/ll7LllUFaV",583
"RT @MarkRuffalo: Excited to launch this limited edition tee with my fellow @Avengers to support @SolutionsProj. Get or give yours: https://…",584
"RT @iTunesTrailers: 10 years in the making.
The Marvel Cinematic Universe unites.
@Avengers: #InfinityWar is in theaters May 4. https://t.c…",585
"RT @Avengers: Thank you to the best fans in the universe! Marvel Studios' ""Avengers: #InfinityWar"" Trailer TOMORROW. https://t.co/2F1E0A81Bt",586
"RT @iTunesTrailers: 10 years in the making.
The Marvel Cinematic Universe unites.
@Avengers: #InfinityWar is in theaters May 4. https://t.c…",587
"RT @Disney: ""There was an idea… ” @Avengers: #InfinityWar. In theaters May 4. https://t.co/EvQKXM3Jq1",588
"Bump @Avengers https://t.co/e0fK1vvmvU",589
"RT @MarvelStudios: “There was an idea…"" @Avengers: #InfinityWar. In theaters May 4. https://t.co/vJTbkwPgbQ",590
"@ramyaranjini @LemonSaltSoda @ChennaiIPL @Avengers me on IMAX",591
"@arunk_ @ramyaranjini @ChennaiIPL @Avengers Yes one week before the US. Just like Age of Ultron",592
"RT @Avengers: “There was an idea…” 
Marvel Studios' ""Avengers: #InfinityWar"" in theaters May 4. https://t.co/V8bIxpemV8",593
"@arunk_ @ChennaiIPL @Avengers OMG ! * reapplying leaves*",594
"RT @JohnBuscemaArt: #vision original @TomBrevoort @Avengers https://t.co/Z34tRRPh0E",595
"The month of May 2018 is gonna be HUGE for 2 reasons @ChennaiIPL and @Avengers #InfinityWar , have to plan leaves accordingly #2018goals",596
"RT @skerble80: I found it! Thanos now must come to me to get THIS infinity stone! @prattprattpratt @RobertDowneyJr @ChrisEvans @Avengers ht…",597
"RT @azezakas1: @Avengers Please help hiatham he needs your help all it takes is a share 
https://t.co/GDZVHosRkK",598
"RT @Avengers: “There was an idea…” 
Marvel Studios' ""Avengers: #InfinityWar"" in theaters May 4. https://t.co/V8bIxpemV8",599
"RT @Marvel: “There was an idea…” 
Marvel Studios' ""@Avengers: #InfinityWar"" in theaters May 4. https://t.co/ll7LllUFaV",600
"Just ordered my @MarkRuffalo @Avengers Heroes Charity Tee. 
I’ll be wearing it when I watch Infinty War for my bday… https://t.co/CGE8HnmVyC",601
"RT @Disney: ""There was an idea… ” @Avengers: #InfinityWar. In theaters May 4. https://t.co/EvQKXM3Jq1",602
"RT @Marvel: “There was an idea…” 
Marvel Studios' ""@Avengers: #InfinityWar"" in theaters May 4. https://t.co/ll7LllUFaV",603
"@NoWonder_Woman @geonews_english @Avengers What the hell yaar",604
"RT @Avengers: Check out these brand new #InfinityWar covers from @VanityFair! More info: https://t.co/yxHjj4Zah7 https://t.co/DOfKCwpumQ",605
"RT @Avengers: Thank you to the best fans in the universe for making Marvel Studios' ""Avengers: #InfinityWar"" the most viewed trailer of all…",606
"RT @Marvel: “There was an idea…” 
Marvel Studios' ""@Avengers: #InfinityWar"" in theaters May 4. https://t.co/ll7LllUFaV",607
"RT @Avengers: “There was an idea…” 
Marvel Studios' ""Avengers: #InfinityWar"" in theaters May 4. https://t.co/V8bIxpemV8",608
"RT @Disney: ""There was an idea… ” @Avengers: #InfinityWar. In theaters May 4. https://t.co/EvQKXM3Jq1",609
"Vision
Avengers ""Infinity War""
@Avengers @Paul_Bettany #InfinityWar #AvengersInfinityWar https://t.co/XTrDpxHsIt",610
"@NaurusGump @geonews_english @Avengers No you're not",611
"RT @bryanintihar: Saw #LastJedi again today, but it's the first time seeing @Avengers #InfinityWar trailer on the big screen. Can't wait fo…",612
"RT @skerble80: I found it! Thanos now must come to me to get THIS infinity stone! @prattprattpratt @RobertDowneyJr @ChrisEvans @Avengers ht…",613
"https://t.co/l2gNJjfv9F LIVE AUCTION! @Marvel #Comics #CaptainAmerica &amp; the Mighty @Avengers COMPLETE NEAR MINT SER… https://t.co/HtPvBtj13R",614
"I CANT BE THE ONLY ONE WHO NOTICED THE BACKGROUND MUSIC IN @geonews_english 'S QUETTA ATTACK NEWS REPORT WAS THE MU… https://t.co/G7LnLctETw",615
"RT @Disney: ""There was an idea… ” @Avengers: #InfinityWar. In theaters May 4. https://t.co/EvQKXM3Jq1",616
"RT @MarkRuffalo: The first @Avengers was released 5 years ago today. Thanks for having me, everyone! #tbt https://t.co/6ZrPYLmmEG",617
"RT @Avengers: Thank you to the best fans in the universe for making Marvel Studios' ""Avengers: #InfinityWar"" the most viewed trailer of all…",618
"RT @MarvelStudios: “There was an idea…"" @Avengers: #InfinityWar. In theaters May 4. https://t.co/vJTbkwPgbQ",619
"RT @Marvel: “There was an idea…” 
Marvel Studios' ""@Avengers: #InfinityWar"" in theaters May 4. https://t.co/ll7LllUFaV",620
"RT @MarvelStudios: “There was an idea…"" @Avengers: #InfinityWar. In theaters May 4. https://t.co/vJTbkwPgbQ",621
"@Avengers Thank you..... for entertaining us..From biggest fan.",622
"RT @Avengers: “There was an idea…” 
Marvel Studios' ""Avengers: #InfinityWar"" in theaters May 4. https://t.co/V8bIxpemV8",623
"RT @MarvelStudios: “There was an idea…"" @Avengers: #InfinityWar. In theaters May 4. https://t.co/vJTbkwPgbQ",624
"RT @Avengers: “There was an idea…” 
Marvel Studios' ""Avengers: #InfinityWar"" in theaters May 4. https://t.co/V8bIxpemV8",625
"@Avengers The Best",626
"RT @DabizLegend: In this picture Spider Woman gives Ultimate-Spiderman his official black and red suit. She's a member of the @Avengers. ht…",627
"RT @azezakas1: @Avengers Please help hiatham he needs your help all it takes is a share 
https://t.co/GDZVHosRkK",628
"RT @w_vickers11: #MovieQuestions: Which one is better?

RT - Justice League 
❤️ - The @Avengers: #InfinityWarTrailer 

#JusticeLeague #Infi…",629
"RT @MarvelStudios: Thank you to the best fans in the universe for making @Avengers #InfinityWar the most viewed trailer of all time with 23…",630
"RT @w_vickers11: #MovieQuestions: Which one is better?

RT - Justice League 
❤️ - The @Avengers: #InfinityWarTrailer 

#JusticeLeague #Infi…",631
"RT @Avengers: “There was an idea…” 
Marvel Studios' ""Avengers: #InfinityWar"" in theaters May 4. https://t.co/V8bIxpemV8",632
"RT @Avengers: “There was an idea…” 
Marvel Studios' ""Avengers: #InfinityWar"" in theaters May 4. https://t.co/V8bIxpemV8",633
"RT @Disney: ""There was an idea… ” @Avengers: #InfinityWar. In theaters May 4. https://t.co/EvQKXM3Jq1",634
"RT @MarvelStudios: “There was an idea…"" @Avengers: #InfinityWar. In theaters May 4. https://t.co/vJTbkwPgbQ",635
"RT @Avengers: Thank you to the best fans in the universe for making Marvel Studios' ""Avengers: #InfinityWar"" the most viewed trailer of all…",636
"@Guardians @Marvel @Avengers maybe the guardians and avengers will meet nova at some point ? Spoilers? https://t.co/wpHCsVEPaY",637
"Kevin Feige says: Thanos will prove to be the biggest villain in the MCU within the first five minutes of INFINITY… https://t.co/9xjBAOC3yD",638
"RT @Avengers: “There was an idea…” 
Marvel Studios' ""Avengers: #InfinityWar"" in theaters May 4. https://t.co/V8bIxpemV8",639
"RT @Avengers: Check out these brand new #InfinityWar covers from @VanityFair! More info: https://t.co/yxHjj4Zah7 https://t.co/DOfKCwpumQ",640
"RT @Avengers: “There was an idea…” 
Marvel Studios' ""Avengers: #InfinityWar"" in theaters May 4. https://t.co/V8bIxpemV8",641
"RT @w_vickers11: #MovieQuestions: Which one is better?

RT - Justice League 
❤️ - The @Avengers: #InfinityWarTrailer 

#JusticeLeague #Infi…",642
"@Avengers @RobertDowneyJr @VanityFair omg I'm so exited for #InfinityWar",643
"@Marvel @DCComics @Iron_Man @Avengers @BatmanNewsCom we're looking for real superheroes to save our website, in les… https://t.co/mH9nPrr43Z",644
"RT @MarvelStudios: “There was an idea…"" @Avengers: #InfinityWar. In theaters May 4. https://t.co/vJTbkwPgbQ",645
"@Avengers @thorofficial Maybe.... This movie is the end Of alll Of this!!!! Awesome!!!! I can't wait!!!!!",646
"RT @Marvel: “There was an idea…” 
Marvel Studios' ""@Avengers: #InfinityWar"" in theaters May 4. https://t.co/ll7LllUFaV",647
"RT @Marvel: “There was an idea…” 
Marvel Studios' ""@Avengers: #InfinityWar"" in theaters May 4. https://t.co/ll7LllUFaV",648
"RT @Marvel: “There was an idea…” 
Marvel Studios' ""@Avengers: #InfinityWar"" in theaters May 4. https://t.co/ll7LllUFaV",649
"RT @MarvelStudios: “There was an idea…"" @Avengers: #InfinityWar. In theaters May 4. https://t.co/vJTbkwPgbQ",650
"RT @Avengers: “There was an idea…” 
Marvel Studios' ""Avengers: #InfinityWar"" in theaters May 4. https://t.co/V8bIxpemV8",651
"RT @Avengers: “There was an idea…” 
Marvel Studios' ""Avengers: #InfinityWar"" in theaters May 4. https://t.co/V8bIxpemV8",652
"RT @Marvel: “There was an idea…” 
Marvel Studios' ""@Avengers: #InfinityWar"" in theaters May 4. https://t.co/ll7LllUFaV",653
"RT @Disney: ""There was an idea… ” @Avengers: #InfinityWar. In theaters May 4. https://t.co/EvQKXM3Jq1",654
"RT @MarvelStudios: “There was an idea…"" @Avengers: #InfinityWar. In theaters May 4. https://t.co/vJTbkwPgbQ",655
"RT @MarkRuffalo: Excited to launch this limited edition tee with my fellow @Avengers to support @SolutionsProj. Get or give yours: https://…",656
"RT @Avengers: “There was an idea…” 
Marvel Studios' ""Avengers: #InfinityWar"" in theaters May 4. https://t.co/V8bIxpemV8",657
"@HannahCranston @lyft You misspelled ""Avengers"" @Avengers #InfinityWar",658
"RT @Marvel: “There was an idea…” 
Marvel Studios' ""@Avengers: #InfinityWar"" in theaters May 4. https://t.co/ll7LllUFaV",659
"@MarvelStudios @hadizakabir @Avengers Cnt wait.",660
"RT @MarvelStudios: “There was an idea…"" @Avengers: #InfinityWar. In theaters May 4. https://t.co/vJTbkwPgbQ",661
