"text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweets","isRetweet","retweeted","longitude","latitude","hashtag","url","username","z","tweetid"
"Is it Worthy of your box office coin? #ThorRagnarok review on the blog! https://t.co/EcBgBSVWuP #ThorRagnarokEvent #DisneyPartner",FALSE,3,NA,2017-12-16 04:42:00,FALSE,NA,"941891133856247808",NA,"<a href=""http://meetedgar.com"" rel=""nofollow"">Meet Edgar</a>","noguiltlife",8,FALSE,FALSE,NA,NA,"#ThorRagnarok","https://twitter.com/noguiltlife/status/941891133856247808","noguiltlife",1,345
"Thor: Ragnarok reviews are out- I'm not a movie critic, but I am an MCU fan.  https://t.co/EcBgBSVWuP #ThorRagnarok<e2><80><a6> https://t.co/Xk36bDv0ku",FALSE,4,NA,2017-12-16 07:00:40,TRUE,NA,"941926031115587584",NA,"<a href=""http://meetedgar.com"" rel=""nofollow"">Meet Edgar</a>","noguiltlife",4,FALSE,FALSE,NA,NA,"#ThorRagnarok","https://twitter.com/noguiltlife/status/941926031115587584","noguiltlife",1,346
"Is Thor: Ragnarok for kids? Parents, this is the review you need! #ThorRagnarokEvent - https://t.co/AwF2gCeFYa<e2><80><a6> https://t.co/BlsnUiFqIY",FALSE,6,NA,2017-12-16 11:02:04,TRUE,NA,"941986780177403904",NA,"<a href=""http://meetedgar.com"" rel=""nofollow"">Meet Edgar</a>","noguiltlife",7,FALSE,FALSE,NA,NA,"#ThorRagnarok","https://twitter.com/noguiltlife/status/941986780177403904","noguiltlife",1,347
"The homework you won't complain about doing! 4 #Marvel movies (and a bonus!) to watch before #ThorRagnarok<e2><80><a6> https://t.co/bZmDCZYeYg",FALSE,3,NA,2017-12-17 03:10:00,TRUE,NA,"942230370749173761",NA,"<a href=""http://meetedgar.com"" rel=""nofollow"">Meet Edgar</a>","noguiltlife",7,FALSE,FALSE,NA,NA,"#ThorRagnarok","https://twitter.com/noguiltlife/status/942230370749173761","noguiltlife",1,348
"Meeting the director of #ThorRagnarok was HUGE. #ThorRagnarokEvent What an interesting, smart and HILARIOUS guy!<e2><80><a6> https://t.co/3GtjVrJhXW",FALSE,5,NA,2017-12-18 04:42:00,TRUE,NA,"942615909620944896",NA,"<a href=""http://meetedgar.com"" rel=""nofollow"">Meet Edgar</a>","noguiltlife",9,FALSE,FALSE,NA,NA,"#ThorRagnarok","https://twitter.com/noguiltlife/status/942615909620944896","noguiltlife",1,349
"Interview With the Charming Karl Urban, playing not so charming Skurge in #ThorRagnarok | #ThorRagnarokEvent<e2><80><a6> https://t.co/UNMkhowIZP",FALSE,4,NA,2017-12-18 11:02:44,TRUE,NA,"942711722758037504",NA,"<a href=""http://meetedgar.com"" rel=""nofollow"">Meet Edgar</a>","noguiltlife",7,FALSE,FALSE,NA,NA,"#ThorRagnarok","https://twitter.com/noguiltlife/status/942711722758037504","noguiltlife",1,350
"Is it Worthy of your box office coin? #ThorRagnarok review on the blog! https://t.co/EcBgBSVWuP #ThorRagnarokEvent #DisneyPartner",FALSE,0,NA,2017-12-18 15:02:22,FALSE,NA,"942772028393840641",NA,"<a href=""http://meetedgar.com"" rel=""nofollow"">Meet Edgar</a>","noguiltlife",1,FALSE,FALSE,NA,NA,"#ThorRagnarok","https://twitter.com/noguiltlife/status/942772028393840641","noguiltlife",1,351
"Thor: Ragnarok reviews are out- I'm not a movie critic, but I am an MCU fan.  https://t.co/EcBgBSVWuP #ThorRagnarok<e2><80><a6> https://t.co/jg123CoqFF",FALSE,2,NA,2017-12-18 19:11:05,TRUE,NA,"942834621523390466",NA,"<a href=""http://meetedgar.com"" rel=""nofollow"">Meet Edgar</a>","noguiltlife",1,FALSE,FALSE,NA,NA,"#ThorRagnarok","https://twitter.com/noguiltlife/status/942834621523390466","noguiltlife",1,352
"Is Thor: Ragnarok for kids? Parents, this is the review you need! #ThorRagnarokEvent - https://t.co/AwF2gCeFYa<e2><80><a6> https://t.co/kxKPqcggF8",FALSE,3,NA,2017-12-19 04:42:05,TRUE,NA,"942978318693011457",NA,"<a href=""http://meetedgar.com"" rel=""nofollow"">Meet Edgar</a>","noguiltlife",7,FALSE,FALSE,NA,NA,"#ThorRagnarok","https://twitter.com/noguiltlife/status/942978318693011457","noguiltlife",1,353
"@etnow .I know this is clickbait and I am falling for it but I just have to fix your list:

From BEST to WORST:

1.<e2><80><a6> https://t.co/VYQIzE6yCf",FALSE,3,"etnow",2017-12-15 19:44:23,TRUE,"941753229242785794","941755839056052225","23603092","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","NVGhost005",1,FALSE,FALSE,NA,NA,"#ThorRagnarok","https://twitter.com/NVGhost005/status/941755839056052225","NVGhost005",1,354
"#ThorRagnarok - probably the only Thor movie I've liked so far. And I really liked it. So fun!",FALSE,2,NA,2017-12-16 02:58:24,FALSE,NA,"941865060875374592",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","ohdakuwaqa",0,FALSE,FALSE,NA,NA,"#ThorRagnarok","https://twitter.com/ohdakuwaqa/status/941865060875374592","ohdakuwaqa",1,355
"#ThorRagnarok and #StarWarsTheLastJedi are definitely my favourite 2017 movies. What a great year for great movies",FALSE,1,NA,2017-12-18 13:45:06,FALSE,NA,"942752586288939008",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","oleeviahhh_",0,FALSE,FALSE,NA,NA,"#ThorRagnarok","https://twitter.com/oleeviahhh_/status/942752586288939008","oleeviahhh_",1,356
"Sigh, #TheLastJedi It'll be the 1st #StarWars movie I won't watch in theatres more than once <ed><a0><bd><ed><b1><8e> 2.5 outta 5 <e2><ad><90><e2><80><a6> https://t.co/tpdYXtEIIE",FALSE,0,NA,2017-12-17 13:11:23,TRUE,NA,"942381712469889025",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","OLRAK",0,FALSE,FALSE,NA,NA,"#ThorRagnarok","https://twitter.com/OLRAK/status/942381712469889025","OLRAK",1,357
"The new Star Wars movie was good but weird af! The latest Thor movie was good but kinda ripped off Guardians of the<e2><80><a6> https://t.co/nOXikD0wbP",FALSE,0,NA,2017-12-18 15:17:31,TRUE,NA,"942775841024626688",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","omnipanda1",0,FALSE,FALSE,NA,NA,"#ThorRagnarok","https://twitter.com/omnipanda1/status/942775841024626688","omnipanda1",1,358
"@boxofficedetail @PulkitSamrat @varunsharma90 @taran_adarsh Please kindly #Verna update? #StarWarsTheLastJedi<e2><80><a6> https://t.co/4WohW1X2Nq",FALSE,0,"boxofficedetail",2017-12-17 11:14:13,TRUE,"941981651415990272","942352225984221184","333931924","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","OnCloudNineAAli",0,FALSE,FALSE,NA,NA,"#ThorRagnarok","https://twitter.com/OnCloudNineAAli/status/942352225984221184","OnCloudNineAAli",1,359
"I'm so glad I finally saw #ThorRagnarok . I finally get the appeal of Chris Hemsworth as Thor. He's at his best whe<e2><80><a6> https://t.co/K6tw4VxGv5",FALSE,3,NA,2017-12-16 18:44:22,TRUE,NA,"942103121282715649",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","onlythosethings",0,FALSE,FALSE,NA,NA,"#ThorRagnarok","https://twitter.com/onlythosethings/status/942103121282715649","onlythosethings",1,360
"Yes, I know most people LOVED Thor Ragnarok....Here is why I only LIKED it - My review -  #ThorRagnarok #Movies<e2><80><a6> https://t.co/CnFk2mTSj7",FALSE,0,"OnPirateSat",2017-12-16 17:49:04,TRUE,"942088885257080834","942089206867820545","3931672393","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","OnPirateSat",0,FALSE,FALSE,NA,NA,"#ThorRagnarok","https://twitter.com/OnPirateSat/status/942089206867820545","OnPirateSat",1,361
